dataset,file,split,horizon_ratio,tilt_deg,bbox_mean_cy,interpretation
stair,143_jpg.rf.059b3acc357400a7e7c7846cf252530b.jpg,train,0.606,27.6,0.411,눈높이(정면)
stair,14_jpg.rf.dcea83bf5b3762684fb388be8da42125.jpg,train,0.526,20.3,0.49,눈높이(정면)
stair,152_jpg.rf.28122b23d58a1ab8b52bcc9c9dac05a6.jpg,train,0.484,16.6,0.628,고각도(내려다봄)
stair,446_jpg.rf.66e6603ad9af966e6f7cb3360f31a134.jpg,train,0.925,56.2,0.31,눈높이(정면)
stair,101_jpg.rf.4910b02030723b4a048754396077ad04.jpg,train,0.396,8.6,0.112,눈높이(정면)
stair,423_jpg.rf.8913c4231146fd43e81c4b60e62c2ce0.jpg,train,0.605,27.4,0.401,눈높이(정면)
stair,471_jpg.rf.c0ccb56c9aa027985e71b80e56a99b3c.jpg,train,0.687,34.8,0.18,눈높이(정면)
stair,18_jpg.rf.e51a6e350ac182dde0f99167df421574.jpg,train,0.533,21.0,0.903,고각도(내려다봄)
stair,144_jpg.rf.efc8e1e37c1d5e07d5cb7685e1898598.jpg,train,0.223,-7.0,0.997,고각도(내려다봄)
stair,113_jpg.rf.2669128357b47f48d0121a1d31680c12.jpg,train,0.57,24.3,0.291,눈높이(정면)
stair,493_jpg.rf.17e05055061b245616b9fe9e76c0c5fb.jpg,train,0.445,13.0,0.407,눈높이(정면)
stair,15_jpg.rf.d6009dbc772a62e4cb43a380467e3cc2.jpg,train,0.787,43.8,1.0,고각도(내려다봄)
stair,199_jpg.rf.5c16b3809ce462e6a4cce9203f6da163.jpg,train,0.691,35.2,0.621,고각도(내려다봄)
stair,159_jpg.rf.016c76a9638b98c0ca5f5fe116461293.jpg,train,0.768,42.1,0.971,고각도(내려다봄)
stair,433_jpg.rf.d84e35fffa1e98c0ec65ac89a26c789c.jpg,train,0.62,28.8,0.357,눈높이(정면)
stair,24_jpg.rf.2972dcc33937b3bc06d5f5f57dd30884.jpg,train,0.288,-1.1,0.438,눈높이(정면)
stair,27_jpg.rf.fd836d7117d941c5d46e940034511bd0.jpg,train,0.846,49.1,0.596,고각도(내려다봄)
stair,281_jpg.rf.a3f55ec9561f2405c302ffd5d0bcb0f1.jpg,train,0.528,20.5,0.519,고각도(내려다봄)
stair,56_jpg.rf.385227d307d885d811ae25306ad475e3.jpg,train,0.543,21.9,0.993,고각도(내려다봄)
stair,106_jpg.rf.0b31f1975c3176bd98b35fb97049a3d7.jpg,train,0.431,11.8,0.305,눈높이(정면)
stair,125_jpg.rf.17939b9960a4f7d1d11f3f200d1c7462.jpg,train,0.305,0.5,0.482,눈높이(정면)
stair,274_jpg.rf.365a99d67e6d9750bc6383c5aaa3973e.jpg,train,0.303,0.3,0.522,고각도(내려다봄)
stair,496_jpg.rf.63d3c7dc2bdc2e655879d97c9b749e70.jpg,train,0.845,49.1,0.606,고각도(내려다봄)
stair,175_jpg.rf.8e181be2857edc2aa41fee9f8309dbef.jpg,train,0.317,1.5,0.771,고각도(내려다봄)
stair,169_jpg.rf.01d33f6fa767d39fdc182241268f1a8b.jpg,train,0.511,19.0,0.306,눈높이(정면)
stair,440_jpg.rf.f40035b54375add807ffdd7465f845c1.jpg,train,0.761,41.5,0.628,고각도(내려다봄)
stair,336_jpg.rf.a7c8f1ee4f4926c7595c1f9f3da2eb6d.jpg,train,0.395,8.6,0.204,눈높이(정면)
stair,465_jpg.rf.af758c802a3f722b5bcf47353b6c8c4f.jpg,train,0.504,18.4,0.891,고각도(내려다봄)
stair,291_jpg.rf.21a3d94c0dec06dc8eae5118a0e1814f.jpg,train,0.448,13.4,0.686,고각도(내려다봄)
stair,361_jpg.rf.236b018530276007f0367583316702ce.jpg,train,0.56,23.4,0.65,고각도(내려다봄)
stair,503_jpg.rf.c95c1a4013390e49ca9d80f65a88e1c6.jpg,train,0.736,39.2,0.737,고각도(내려다봄)
stair,387_jpg.rf.85583ab913422c065994a6e7178ea343.jpg,train,0.736,39.3,0.279,눈높이(정면)
stair,381_jpg.rf.fb53fd43d1a4eef92e58fd4b54628c7b.jpg,train,0.33,2.7,0.802,고각도(내려다봄)
stair,75_jpg.rf.9a94e8086ac13e07a87cc055b7931f75.jpg,train,0.361,5.5,0.506,고각도(내려다봄)
stair,82_jpg.rf.764e2d592203862554ccebb73a559f9f.jpg,train,0.631,29.8,0.692,고각도(내려다봄)
stair,331_jpg.rf.a719ef5bba10d42b6812ad83adeab588.jpg,train,0.369,6.2,0.173,눈높이(정면)
stair,282_jpg.rf.5d749f3b6df9193285e2cc637e075896.jpg,train,0.695,35.6,0.95,고각도(내려다봄)
stair,469_jpg.rf.267af44fd293cc3f15783b7dc1029645.jpg,train,0.71,36.9,0.189,눈높이(정면)
stair,174_jpg.rf.dacea5f1f60484ef95f1b9ef4be67213.jpg,train,0.323,2.0,0.143,눈높이(정면)
stair,88_jpg.rf.3f3e27e2451e78f897b29143fedd91e0.jpg,train,0.609,27.8,1.0,고각도(내려다봄)
stair,220_jpg.rf.32f45785bd2f03458d079bcdbe5fb21b.jpg,train,0.349,4.4,0.28,눈높이(정면)
stair,385_jpg.rf.f8b10ee70b8a210f00a18124281e0b3b.jpg,train,0.127,-15.6,0.445,눈높이(정면)
stair,184_jpg.rf.1630d043ac05d4e221b14d52fec5b9ab.jpg,train,0.277,-2.1,0.96,고각도(내려다봄)
stair,97_jpg.rf.6dc32fae3fe95f26af3197ccea8837cf.jpg,train,0.177,-11.0,0.788,고각도(내려다봄)
stair,105_jpg.rf.5fab19bafc12fb58874a4fb7069c3416.jpg,train,0.504,18.4,0.432,눈높이(정면)
stair,311_jpg.rf.5f0cffb91702f950ef4edd9da2918329.jpg,train,0.884,52.6,0.667,고각도(내려다봄)
stair,38_jpg.rf.d3f782a3361736aae576a51006e5d0e7.jpg,train,0.62,28.8,0.591,고각도(내려다봄)
stair,276_jpg.rf.facf98ccdb78c5f0f95baf7052a0f5aa.jpg,train,0.748,40.4,0.996,고각도(내려다봄)
stair,271_jpg.rf.4db8ea96edfaf72f90c48e9e738a9edf.jpg,train,0.55,22.5,0.711,고각도(내려다봄)
stair,232_jpg.rf.50c28597b2723438344b83f8e843972d.jpg,train,0.538,21.4,0.521,고각도(내려다봄)
stair,4_jpg.rf.9fda0ae987ac5c3366b15f0a2fbaa848.jpg,train,0.828,47.5,0.751,고각도(내려다봄)
stair,270_jpg.rf.b9887e3dda621d05dcddcc4b218acfbf.jpg,train,0.248,-4.6,0.878,고각도(내려다봄)
stair,216_jpg.rf.2dcf316a84c8146d18b8b733f0cef04e.jpg,train,0.677,33.9,0.991,고각도(내려다봄)
stair,502_jpg.rf.ce7984110a7a8a84646989d29bf055a2.jpg,train,0.042,-23.2,0.414,눈높이(정면)
stair,131_jpg.rf.6001e025af10e5fb66f7cb87f9b26a7f.jpg,train,0.362,5.6,0.413,눈높이(정면)
stair,151_jpg.rf.fc0bb02d15a1ca7714eca0b60f4ffb19.jpg,train,0.334,3.1,0.873,고각도(내려다봄)
stair,81_jpg.rf.90a0197b20c8f1dd6df2620e0279efd6.jpg,train,0.331,2.8,0.627,고각도(내려다봄)
stair,444_jpg.rf.9c5dc99c5d99551424fa5f99edfddcf4.jpg,train,0.543,21.9,0.367,눈높이(정면)
stair,180_jpg.rf.a81df3dd0199106635ea952b6f59651c.jpg,train,0.418,10.6,0.581,고각도(내려다봄)
stair,87_jpg.rf.734e3fd6f26619358d32d6a2c2607ad8.jpg,train,0.373,6.6,1.0,고각도(내려다봄)
stair,279_jpg.rf.14b8f16d5183c3054e27c15173525d7a.jpg,train,0.228,-6.5,0.482,눈높이(정면)
stair,91_jpg.rf.77fd87ca251e6e446d230391b81f8b91.jpg,train,0.61,27.9,0.134,눈높이(정면)
stair,442_jpg.rf.89a2a04f286c483c33d8e9e542c872cc.jpg,train,0.543,21.9,0.226,눈높이(정면)
stair,84_jpg.rf.dd22105aaad41e5b032e70ce245b3223.jpg,train,0.88,52.2,0.746,고각도(내려다봄)
stair,13_jpg.rf.dfeacfb7299ed1d88eac626aa8cddd4d.jpg,train,0.702,36.2,0.86,고각도(내려다봄)
stair,504_jpg.rf.d058db08b2b5186c72c94b7202853c7a.jpg,train,0.089,-19.0,0.215,눈높이(정면)
stair,314_jpg.rf.7372b1be45a2d1f1aa7962f4519da4f9.jpg,train,0.407,9.6,0.577,고각도(내려다봄)
stair,26_jpg.rf.cb73bf992fc4c00efc55d3d3b9ee2c3b.jpg,train,0.591,26.2,0.386,눈높이(정면)
stair,170_jpg.rf.0ae568f4c0c2527aaa746dbb473cf28d.jpg,train,0.582,25.4,0.718,고각도(내려다봄)
stair,206_jpg.rf.3914e60b0b7775746ce772d949ad2422.jpg,train,0.308,0.7,1.0,고각도(내려다봄)
stair,500_jpg.rf.d7c88f408beccd5b639fb347de21eb47.jpg,train,0.045,-23.0,0.326,눈높이(정면)
stair,459_jpg.rf.35aba42b0a42764b53d1af57ea28eb8d.jpg,train,0.37,6.3,0.217,눈높이(정면)
stair,6_jpg.rf.ae4ed1930b1da7d2895fe55df072b286.jpg,train,0.62,28.8,0.376,눈높이(정면)
stair,61_jpg.rf.f4eb49bf4cfd9c1faaf4bd42ec11cb82.jpg,train,0.567,24.0,0.645,고각도(내려다봄)
stair,211_jpg.rf.287619a6b2dcf4df9c426e4eb1e6728f.jpg,train,0.652,31.6,0.855,고각도(내려다봄)
stair,225_jpg.rf.c40bafbb169bab9cdd9d14e7afba67a0.jpg,train,0.328,2.5,0.17,눈높이(정면)
stair,346_jpg.rf.e184fb885f08b8947fbdeedd8a114025.jpg,train,0.976,60.9,0.342,눈높이(정면)
stair,375_jpg.rf.ddd635bbd7c8a172befe6f3d2a7d0607.jpg,train,0.054,-22.1,0.687,고각도(내려다봄)
stair,408_jpg.rf.4757cbfb63662ee26f85d7e1c0b82c1d.jpg,train,0.361,5.5,0.501,고각도(내려다봄)
stair,28_jpg.rf.14bf65d07e0404e976110e820f9d2104.jpg,train,0.634,30.1,0.861,고각도(내려다봄)
stair,164_jpg.rf.4cb50fed49968b2c1304e0360345d8e8.jpg,train,0.422,11.0,0.218,눈높이(정면)
stair,62_jpg.rf.126b58e01b44dd773223550cbd0bb36e.jpg,train,0.364,5.8,0.091,눈높이(정면)
stair,432_jpg.rf.65922df4965fead7b3b2d66910ffad2a.jpg,train,0.594,26.4,0.686,고각도(내려다봄)
stair,85_jpg.rf.ca3648bc3a320b47c383991b017eaef3.jpg,train,0.702,36.2,0.42,눈높이(정면)
stair,334_jpg.rf.dab85c4b6e5e92b67a474ab6b563133e.jpg,train,0.314,1.3,0.501,고각도(내려다봄)
stair,327_jpg.rf.3823efed6dfa7969a75a676ae240c5cd.jpg,train,0.291,-0.8,1.0,고각도(내려다봄)
stair,397_jpg.rf.9c153386c6a8bb9b5268aca9a88d7d24.jpg,train,0.366,5.9,0.754,고각도(내려다봄)
stair,150_jpg.rf.c065ddbfe0fd90dee358d5fd576ebd64.jpg,train,0.461,14.4,0.524,고각도(내려다봄)
stair,347_jpg.rf.0b309ae9da56899553a75cdfdc8dbbf9.jpg,train,0.48,16.2,0.46,눈높이(정면)
stair,1_jpg.rf.1f22a04ef4fa7150362aa6e7b49d9155.jpg,train,0.512,19.1,0.596,고각도(내려다봄)
stair,63_jpg.rf.2ece92f2b9ee976939e1394744eb7112.jpg,train,0.532,20.9,0.434,눈높이(정면)
stair,449_jpg.rf.d9da1128485775205ae57a15e8f7a88a.jpg,train,0.228,-6.5,0.367,눈높이(정면)
stair,57_jpg.rf.6a4d9a7dd99efb33b7a9eb35e945f8c6.jpg,train,0.365,5.8,0.37,눈높이(정면)
stair,146_jpg.rf.dee34169d717b4e895ae9b0d97ea6f24.jpg,train,0.373,6.6,0.397,눈높이(정면)
stair,94_jpg.rf.d89e56fc16fdc1a8df99d3f4d7570650.jpg,train,0.578,25.0,0.807,고각도(내려다봄)
stair,377_jpg.rf.8b50a679eb42adc494ba96c5b64c9dd5.jpg,train,,,0.699,고각도(내려다봄)
stair,0_jpg.rf.28f9da63261bac946b012566053ab17c.jpg,train,0.581,25.3,0.479,눈높이(정면)
stair,497_jpg.rf.ed022f5f843ccb765af4f5b0e160ef48.jpg,train,0.344,3.9,0.431,눈높이(정면)
stair,323_jpg.rf.604b1647e84aacf0c31d005eda00862a.jpg,train,0.05,-22.5,0.324,눈높이(정면)
stair,108_jpg.rf.9b7bcb6277c856b1381786ac9a396a08.jpg,train,0.505,18.5,0.968,고각도(내려다봄)
stair,58_jpg.rf.a74f651efddd3621543e9f2b3c7755eb.jpg,train,0.367,6.0,0.298,눈높이(정면)
stair,130_jpg.rf.52078e8ca4eee0b7f33c20fee128ce7b.jpg,train,0.191,-9.8,0.314,눈높이(정면)
stair,208_jpg.rf.f63751b1e1a16643ff5d456d29a8cb05.jpg,train,0.255,-4.1,0.299,눈높이(정면)
stair,320_jpg.rf.a3af08b187243bcf4d9dc090a62c09f6.jpg,train,0.241,-5.3,0.541,고각도(내려다봄)
stair,495_jpg.rf.e1c7d091f10940b6e9c6d98e0cb425f3.jpg,train,0.928,56.5,0.555,고각도(내려다봄)
stair,68_jpg.rf.293203a0ef1eec5cfe59be076fb1d8f3.jpg,train,0.536,21.2,0.981,고각도(내려다봄)
stair,460_jpg.rf.d8ef277e559a8b1295fa8f83ccddc5e3.jpg,train,0.966,60.0,0.702,고각도(내려다봄)
stair,402_jpg.rf.1696ba471bcda7fda79ff49f97c93971.jpg,train,0.311,0.9,0.804,고각도(내려다봄)
stair,437_jpg.rf.7ab102cf4733e49a159fa632ddd64712.jpg,train,0.574,24.7,0.712,고각도(내려다봄)
stair,183_jpg.rf.92f862ce7658f2ef7c254671eaccc4db.jpg,train,0.581,25.3,0.819,고각도(내려다봄)
stair,96_jpg.rf.b3f5f022955fef8213b18b9524e67826.jpg,train,0.574,24.7,0.991,고각도(내려다봄)
stair,119_jpg.rf.2e23a821ed19c55033639b5fd38a30ad.jpg,train,0.583,25.5,0.997,고각도(내려다봄)
stair,310_jpg.rf.a4e11500d0eedb2f21edc175a45eeab2.jpg,train,0.601,27.1,0.872,고각도(내려다봄)
stair,154_jpg.rf.9a589c947e29691e114e878eec3f6504.jpg,train,0.36,5.4,0.785,고각도(내려다봄)
stair,218_jpg.rf.fe35a1f39fef5bd19e30690f94154274.jpg,train,0.528,20.5,0.224,눈높이(정면)
stair,157_jpg.rf.80e919dd602a32b5a6b30783613c5147.jpg,train,0.567,24.0,0.721,고각도(내려다봄)
stair,489_jpg.rf.deb7a9a1a05c7bacf09e97558b09cbac.jpg,train,0.682,34.4,0.807,고각도(내려다봄)
stair,342_jpg.rf.b64dc1453d021aa41a48af0e0a0f7cb0.jpg,train,0.649,31.4,0.31,눈높이(정면)
stair,419_jpg.rf.6a483bc195247d7c0d830ed7934a4e0b.jpg,train,0.579,25.1,0.653,고각도(내려다봄)
stair,304_jpg.rf.d0d380f4595436bface20c391ac8fb85.jpg,train,0.285,-1.4,0.869,고각도(내려다봄)
stair,319_jpg.rf.cd8139adccba8e21bb5b3eaba3cfc9c5.jpg,train,0.356,5.1,0.546,고각도(내려다봄)
stair,52_jpg.rf.8c1d40a1c2bb1d9286d0e58a0b1dbdec.jpg,train,0.706,36.6,0.994,고각도(내려다봄)
stair,80_jpg.rf.7d68ae660c30ebb147f02f4cb46474e3.jpg,train,0.257,-3.9,0.6,고각도(내려다봄)
stair,50_jpg.rf.011bcf19f882a774775ec4ccc4b32e87.jpg,train,0.541,21.7,0.494,눈높이(정면)
stair,316_jpg.rf.446f7963c198706c37f00034099f29b5.jpg,train,0.099,-18.1,0.773,고각도(내려다봄)
stair,261_jpg.rf.b49b6cab2034da067d588086652e5afc.jpg,train,0.632,29.8,0.366,눈높이(정면)
stair,245_jpg.rf.b3df8f97895c702a419f5084329441fb.jpg,train,0.492,17.3,0.003,눈높이(정면)
stair,277_jpg.rf.5f99f51a3e282fb4c4fae25346fcfe32.jpg,train,0.221,-7.1,0.795,고각도(내려다봄)
stair,55_jpg.rf.31caab6a2839f8a758fcbd2d77531439.jpg,train,0.368,6.1,0.375,눈높이(정면)
stair,382_jpg.rf.1479cbbf64d8e66cc3c37d838e006201.jpg,train,0.425,11.2,0.479,눈높이(정면)
stair,95_jpg.rf.0dc7cd99e6da47819f61f06165cab561.jpg,train,0.373,6.6,0.063,눈높이(정면)
stair,403_jpg.rf.d47b9bdca0f2b068bda7b5079afe70ba.jpg,train,0.378,7.0,0.792,고각도(내려다봄)
stair,398_jpg.rf.dcb39244013bb6f1eee5be2c2f9af9dd.jpg,train,0.102,-17.8,0.438,눈높이(정면)
stair,47_jpg.rf.9795c43b3913137862d54ee8608fced0.jpg,train,0.691,35.2,0.599,고각도(내려다봄)
stair,370_jpg.rf.246d645a059683a9864111cb3e4709aa.jpg,train,0.169,-11.8,0.757,고각도(내려다봄)
stair,35_jpg.rf.c9462212003e1d99eeeefe407b1a8c9e.jpg,train,0.844,48.9,0.379,눈높이(정면)
stair,197_jpg.rf.9bacbc9d732817fe7d61b361a4109af9.jpg,train,0.334,3.0,0.796,고각도(내려다봄)
stair,153_jpg.rf.f272a48d4344073a0cf8c806f6b3f19e.jpg,train,0.364,5.8,0.845,고각도(내려다봄)
stair,384_jpg.rf.950096e2efee55a527abc81992a4d74a.jpg,train,0.204,-8.6,0.454,눈높이(정면)
stair,352_jpg.rf.6283c9289602844ac94659cabd3a5090.jpg,train,0.367,6.0,0.642,고각도(내려다봄)
stair,178_jpg.rf.2e319faf9b1403f63aee5f3a320b5c5c.jpg,train,0.505,18.5,0.579,고각도(내려다봄)
stair,486_jpg.rf.82f6e939800a8ffd3f3d8247cb754c37.jpg,train,0.77,42.3,0.419,눈높이(정면)
stair,104_jpg.rf.af5f9ebb396fbafcc6d085405d6f48af.jpg,train,0.358,5.2,0.417,눈높이(정면)
stair,129_jpg.rf.aa7c2bc454a75ce75334af1cde5b8da6.jpg,train,0.391,8.2,0.646,고각도(내려다봄)
stair,43_jpg.rf.8e5a4b76de20700c750f94783a993c68.jpg,train,0.451,13.6,0.413,눈높이(정면)
stair,109_jpg.rf.b5bb5851d1ffcb15497e80cdeb3ca62f.jpg,train,0.434,12.0,0.76,고각도(내려다봄)
stair,54_jpg.rf.691905017213a3b53269c6267b76e62e.jpg,train,0.634,30.0,0.546,고각도(내려다봄)
stair,409_jpg.rf.4ad628a4db9bee83187211870f0aef68.jpg,train,0.334,3.0,0.367,눈높이(정면)
stair,37_jpg.rf.3e4865ba9c062cb445cffba8be9ba5b4.jpg,train,0.389,8.0,0.634,고각도(내려다봄)
stair,229_jpg.rf.c092e8363647e632aedddca7ccaffa43.jpg,train,0.562,23.6,0.646,고각도(내려다봄)
stair,326_jpg.rf.09e1691912023a94d47779dd21dc6fde.jpg,train,0.255,-4.1,0.279,눈높이(정면)
stair,380_jpg.rf.89d427584b4b3900d81176f006eb8074.jpg,train,0.33,2.7,0.785,고각도(내려다봄)
stair,21_jpg.rf.6feb8fce3ec909cf169c7f72e86c5215.jpg,train,0.286,-1.3,0.398,눈높이(정면)
stair,427_jpg.rf.b16a227700c3c6c31769c444862c6775.jpg,train,0.557,23.1,1.0,고각도(내려다봄)
stair,107_jpg.rf.4429917ec7eb19ff1472ac2b4bd04c40.jpg,train,0.654,31.9,0.001,눈높이(정면)
stair,383_jpg.rf.6f86a2140f0097204db11124ec49404c.jpg,train,0.394,8.4,0.478,눈높이(정면)
stair,429_jpg.rf.57122d02d59f144863d70b2f8083c146.jpg,valid,0.656,32.1,0.383,눈높이(정면)
stair,470_jpg.rf.9514148733e7d6759e80c8d73e004107.jpg,valid,0.514,19.3,0.239,눈높이(정면)
stair,32_jpg.rf.fd882a25bd66310e955cccc30bbc9285.jpg,valid,0.519,19.7,0.218,눈높이(정면)
stair,2_jpg.rf.26a0a92d95a88211c169f799caf1c500.jpg,valid,0.356,5.1,0.888,고각도(내려다봄)
stair,315_jpg.rf.2bc447c5cba4b7628cc569f0ec823d75.jpg,valid,0.435,12.2,0.56,고각도(내려다봄)
stair,341_jpg.rf.dd19b06576e41bd93e6a2e67efb99980.jpg,valid,0.827,47.5,0.296,눈높이(정면)
stair,257_jpg.rf.313c0ea28b7c1deb36e6d0cbab62b061.jpg,valid,0.39,8.1,0.783,고각도(내려다봄)
stair,228_jpg.rf.ccb842f03595190ae4182f87585ce3b4.jpg,valid,0.381,7.3,0.895,고각도(내려다봄)
stair,411_jpg.rf.6157e000d4594a1b7d76fb6b99031dab.jpg,valid,0.085,-19.3,0.684,고각도(내려다봄)
stair,394_jpg.rf.88e6abb9e5da89da669ebbb6a2ffbf15.jpg,valid,0.223,-6.9,0.398,눈높이(정면)
stair,64_jpg.rf.a4f4bd387703c846e76f66ad90284c6d.jpg,valid,0.25,-4.5,0.373,눈높이(정면)
stair,435_jpg.rf.b226651190e1f636c07cc8dc1c85bfed.jpg,valid,0.4,9.0,0.841,고각도(내려다봄)
stair,86_jpg.rf.d61a8e4c549ef277e2fc075cb4e002d7.jpg,valid,0.22,-7.2,0.555,고각도(내려다봄)
stair,358_jpg.rf.47ceadaefb53fd5c726724f896224d86.jpg,valid,0.446,13.1,0.867,고각도(내려다봄)
stair,39_jpg.rf.ac571ee2fdcbe0b6b6b08e1d627c4087.jpg,valid,0.579,25.1,0.417,눈높이(정면)
stair,329_jpg.rf.83671ad32a197d950672b25d840cfa56.jpg,valid,0.286,-1.3,0.284,눈높이(정면)
stair,324_jpg.rf.3daa917fb9c6389290de54255d217db5.jpg,valid,0.255,-4.1,0.506,고각도(내려다봄)
stair,99_jpg.rf.1e243e897c9cea851b942b6f60bd4ffb.jpg,valid,0.541,21.7,0.776,고각도(내려다봄)
stair,59_jpg.rf.9318cba297465e136be9847244f5cfe5.jpg,valid,0.475,15.7,0.409,눈높이(정면)
stair,7_jpg.rf.e1acce912cef5c516cba9131279d2b1b.jpg,valid,0.407,9.6,0.441,눈높이(정면)
stair,392_jpg.rf.7d0b462e640b523142e3acc417b9b6c9.jpg,valid,0.325,2.3,0.397,눈높이(정면)
stair,22_jpg.rf.5e2cc68594034f0fc18106e1bcb18838.jpg,valid,0.305,0.5,0.35,눈높이(정면)
stair,498_jpg.rf.9b28d6bd0e013b3fcd793e0f840bb13a.jpg,valid,0.664,32.7,0.534,고각도(내려다봄)
stair,418_jpg.rf.93d8a7e8fb5544c76ad54ea3a64c30f6.jpg,valid,0.376,6.8,0.956,고각도(내려다봄)
stair,264_jpg.rf.8b685582538e47fa819b0542773e9686.jpg,valid,0.409,9.8,0.709,고각도(내려다봄)
stair,297_jpg.rf.10df39f6d93893f391aeefb5c4036b82.jpg,valid,0.633,30.0,0.454,눈높이(정면)
stair,230_jpg.rf.f84d37a404d379374e45aeb57e89d6d4.jpg,valid,0.263,-3.3,0.671,고각도(내려다봄)
stair,428_jpg.rf.c0154eb524c380230d1d48863e75c232.jpg,valid,0.589,26.0,0.676,고각도(내려다봄)
stair,162_jpg.rf.be7fd87443a88a4e5fb4a249b178a20b.jpg,valid,0.585,25.6,0.282,눈높이(정면)
stair,431_jpg.rf.48148775f1c2a897dbb0f51285e23145.jpg,valid,0.766,41.9,0.32,눈높이(정면)
stair,263_jpg.rf.4f5b6bdff50b91d2b3b34f45a09af4f2.jpg,valid,0.338,3.4,0.76,고각도(내려다봄)
stair,386_jpg.rf.f0480e23a78fb7e699dad195a2a30f74.jpg,valid,0.279,-1.9,0.571,고각도(내려다봄)
stair,192_jpg.rf.daa975f75b0057f2d586294f7838422d.jpg,valid,0.542,21.8,0.083,눈높이(정면)
stair,73_jpg.rf.1bafd626f557e98cfccf612ea990852b.jpg,valid,0.538,21.4,0.906,고각도(내려다봄)
stair,70_jpg.rf.76e62b95f4184cc36841c1d084f19e0b.jpg,valid,0.48,16.2,0.46,눈높이(정면)
stair,484_jpg.rf.188bcb8e01c7fa1fb3b348723c4a1bd4.jpg,valid,0.739,39.5,0.615,고각도(내려다봄)
stair,399_jpg.rf.a8cfd8158ca810bd395093d7f83c94d2.jpg,valid,0.085,-19.3,0.765,고각도(내려다봄)
stair,356_jpg.rf.c13828e6149829cb1f2be424027b2892.jpg,valid,0.347,4.2,0.628,고각도(내려다봄)
stair,369_jpg.rf.2fff595a4d924b85f50e26788786038c.jpg,valid,0.303,0.3,0.9,고각도(내려다봄)
stair,475_jpg.rf.edb5b4c60a88fd70f19c998d59301944.jpg,valid,0.715,37.3,0.358,눈높이(정면)
stair,42_jpg.rf.553e6866ed4afcf3b32d7000af021eae.jpg,valid,0.332,2.9,0.496,눈높이(정면)
stair,240_jpg.rf.200d2e39887bbe520737e5b35a471dc9.jpg,valid,0.202,-8.9,0.712,고각도(내려다봄)
stair,202_jpg.rf.dd723d68b8abee4a60fd622e36a27afb.jpg,valid,0.312,1.1,0.375,눈높이(정면)
stair,161_jpg.rf.856131d15466ec7566e4a9810b4c0766.jpg,valid,0.303,0.3,0.758,고각도(내려다봄)
stair,76_jpg.rf.334d26f6d3070b2b95dba146493363f7.jpg,valid,0.352,4.6,0.519,고각도(내려다봄)
stair,60_jpg.rf.988b27a1ee2b57e4be379c17fa211407.jpg,valid,0.459,14.3,0.394,눈높이(정면)
stair,67_jpg.rf.ce3eee5bcbfd3049e75695243793c122.jpg,valid,0.414,10.3,0.872,고각도(내려다봄)
stair,209_jpg.rf.9bee2c3ef6e8e4c5ccc9478b3804c269.jpg,valid,0.427,11.4,0.491,눈높이(정면)
stair,51_jpg.rf.64049f6f1fe0e3098eb06cc48ddff363.jpg,valid,0.364,5.8,0.935,고각도(내려다봄)
stair,198_jpg.rf.b01ca2fec10494296d9cb55248d8b4e6.jpg,valid,0.716,37.5,0.969,고각도(내려다봄)
stair,30_jpg.rf.a6baf14adf2f4fe8654a1a08ec64d64b.jpg,valid,0.612,28.1,0.392,눈높이(정면)
stair,485_jpg.rf.09694c72da17c156c896cf3be58c52a1.jpg,valid,,,0.571,고각도(내려다봄)
stair,286_jpg.rf.4f1f642ec02036344937a871d5da3ca2.jpg,valid,0.563,23.7,0.432,눈높이(정면)
stair,349_jpg.rf.6969854d01b50f0464766e5e5f70d15d.jpg,valid,0.555,22.9,0.65,고각도(내려다봄)
stair,376_jpg.rf.e3549e882ef679d9c483c1a4ff78b975.jpg,valid,0.056,-21.9,0.683,고각도(내려다봄)
stair,430_jpg.rf.c3151a1f48c312732167ba2f33f39858.jpg,valid,0.504,18.4,0.32,눈높이(정면)
stair,124_jpg.rf.7aadd83f41872397eaae77222f42ab1c.jpg,valid,0.659,32.3,0.969,고각도(내려다봄)
stair,23_jpg.rf.9445c90def6a6f8119e73be44a758063.jpg,valid,0.32,1.8,0.44,눈높이(정면)
stair,447_jpg.rf.af7083e868c86a6be76b3a3e1ff45e3f.jpg,valid,0.883,52.5,0.102,눈높이(정면)
stair,353_jpg.rf.7ca049ceeb536a0ea5bd7e472df97140.jpg,valid,0.404,9.4,0.717,고각도(내려다봄)
stair,259_jpg.rf.10364ca281de9e4ffc29b8e77a64718d.jpg,valid,0.664,32.8,0.951,고각도(내려다봄)
stair,126_jpg.rf.84eac498b511093b951fae0de9005ae4.jpg,valid,0.407,9.6,0.997,고각도(내려다봄)
stair,372_jpg.rf.8fbf2021cf715dd2130f4b9df4b62ee1.jpg,valid,0.266,-3.1,0.668,고각도(내려다봄)
stair,424_jpg.rf.9f9efcfda1d3933f31160328c5684d21.jpg,valid,0.678,34.0,0.46,눈높이(정면)
stair,49_jpg.rf.35507774cc3703587a2baea471357007.jpg,valid,0.431,11.8,0.628,고각도(내려다봄)
stair,48_jpg.rf.4776ded67e458e7c9ad43facb66c5fbc.jpg,valid,0.431,11.8,1.0,고각도(내려다봄)
stair,165_jpg.rf.8ae6726dbe6e5d9313413bb559cf5a56.jpg,valid,0.548,22.3,0.494,눈높이(정면)
